incident_id,alignment,numEvent
INC0006330,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006331,[L]W;[L]W;[M]N;[S]A;[S]A;[S]R;[S]C;,6
INC0006335,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006337,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006338,[S]N;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,9
INC0006340,[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,5
INC0006341,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0006342,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006347,[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,11
INC0006348,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006349,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006350,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006352,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0006354,[S]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0006359,[L]N;[S]N;[M]A;[L]W;[L]W;[L]W;[S]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,12
INC0006360,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006362,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[M]A;[M]W;[S]R;[S]C;,10
INC0006364,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006365,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0006371,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006373,[S]N;[L]A;[L]A;[L]A;[L]A;[L]R;[S]A;[S]A;[S]R;[S]C;,10
INC0006375,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006376,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0006377,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0006378,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006379,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006380,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0006381,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006382,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006383,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006384,[S]N;[L]A;[S]A;[L]A;[S]A;[L]A;[L]A;[S]W;[S]R;[S]C;,10
INC0006385,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006387,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006388,[S]N;[L]N;[L]W;[L]W;[M]A;[S]A;[S]R;[S]C;,7
INC0006389,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[S]W;[L]W;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,21
INC0006390,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006392,[S]N;[S]A;[L]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0006393,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0006394,[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,6
INC0006395,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006397,[S]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0006398,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006399,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006400,[S]N;[L]A;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,8
INC0006401,[M]N;[M]A;[S]W;[S]R;[S]C;,3
INC0006402,[L]N;[S]N;[S]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0006403,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006407,[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0006408,[L]N;[S]N;[S]A;[L]A;[S]A;[L]W;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,12
INC0006412,[M]N;[L]A;[S]A;[S]A;[S]R;[S]C;,5
INC0006413,[S]N;[S]A;[S]A;[S]W;[S]R;[S]C;,6
INC0006415,[S]N;[L]N;[L]W;[S]A;[L]A;[L]A;[S]A;[L]W;[L]W;[S]W;[S]R;[S]C;,12
INC0006416,[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0006417,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0006419,[M]N;[L]A;[S]A;[S]A;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0006420,[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,12
INC0006421,[S]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0006422,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006423,[S]N;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[S]R;[L]C;[S]C;,11
INC0006424,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0006425,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006426,[S]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0006429,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006430,[L]N;[S]N;[L]N;[L]W;[L]W;[L]W;[M]A;[L]W;[S]A;[S]R;[S]C;,10
INC0006431,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0006432,[S]N;[L]N;[M]A;[L]N;[S]A;[S]R;[S]C;,6
INC0006433,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0006434,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006435,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[S]A;[S]R;[S]C;,9
INC0006436,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006437,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0006438,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006440,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006441,[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]W;[S]R;[S]C;,9
INC0006442,[S]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0006443,[S]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,7
INC0006444,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006445,[S]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,7
INC0006446,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006447,[S]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,7
INC0006448,[S]N;[S]A;[S]A;[L]W;[L]W;[S]W;[L]W;[S]R;[S]C;,9
INC0006450,[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0006451,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0006452,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0006454,[L]N;[S]N;[L]N;[L]A;[S]A;[S]A;[S]R;[S]C;,8
INC0006455,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0006456,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006457,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,7
INC0006458,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006459,[S]N;[L]N;[L]N;[L]N;[M]A;[S]A;[S]R;[S]C;,7
INC0006460,[M]N;[M]A;[M]W;[L]R;[S]R;[S]C;,3
INC0006461,[S]N;[L]W;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0006463,[S]N;[L]N;[L]N;[S]A;[L]W;[L]W;[L]W;[S]A;[S]W;[L]A;[S]R;[S]C;,12
INC0006464,[S]N;[S]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,13
INC0006465,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006466,[M]N;[S]A;[S]A;[S]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,9
INC0006467,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0006468,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006469,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006470,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006471,[S]N;[M]A;[L]W;[L]W;[S]W;[L]W;[S]R;[S]C;,7
INC0006472,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006473,[S]N;[M]A;[L]W;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,8
INC0006474,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0006476,[S]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]W;[S]R;[S]C;,15
INC0006478,[S]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[L]A;[L]A;[S]R;[S]C;,15
INC0006479,[L]N;[S]N;[S]A;[S]W;[S]R;[S]C;,6
INC0006480,[S]N;[L]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,10
INC0006481,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0006482,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006483,[S]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,9
INC0006484,[M]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,8
INC0006485,[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0006486,[L]N;[S]N;[S]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0006487,[L]N;[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,11
INC0006488,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0006489,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006490,[L]N;[S]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,8
INC0006491,[S]N;[L]W;[S]A;[S]A;[S]R;[S]C;,6
INC0006492,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006493,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0006494,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006495,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006496,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006497,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006499,[L]N;[S]N;[L]W;[M]A;[S]A;[S]R;[S]C;,6
INC0006501,[M]N;[M]A;[M]W;[L]R;[S]R;[S]C;,3
INC0006502,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0006503,[M]N;[S]A;[S]W;[S]R;[S]C;,4
INC0006504,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006506,[S]N;[L]N;[L]N;[L]A;[L]W;[S]A;[S]A;[S]R;[S]C;,9
INC0006508,[S]N;[L]N;[M]A;[L]N;[M]W;[L]N;[L]N;[S]R;[S]C;,7
INC0006509,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006510,[S]N;[S]A;[L]A;[L]A;[L]A;[L]W;[S]A;[S]W;[S]R;[S]C;,10
INC0006511,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006513,[L]N;[S]N;[S]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0006514,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006515,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006516,[L]N;[S]N;[L]N;[L]W;[S]A;[S]A;[S]R;[S]C;,8
INC0006517,[M]N;[L]A;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[L]A;[L]W;[S]R;[S]C;,11
INC0006518,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006519,[L]N;[S]N;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[S]R;[S]C;,11
INC0006520,[S]N;[L]N;[L]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,9
INC0006521,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0006522,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006525,[S]N;[S]A;[S]A;[L]W;[L]W;[S]W;[L]W;[S]R;[S]C;,9
INC0006526,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006527,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006528,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0006529,[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,6
INC0006530,[L]N;[S]N;[L]N;[S]A;[L]W;[L]W;[L]W;[L]W;[S]A;[L]A;[S]R;[S]C;,12
INC0006531,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006532,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006534,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0006536,[S]N;[S]A;[S]A;[S]W;[S]R;[S]C;,6
INC0006537,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006539,[M]N;[M]A;[M]W;[L]R;[S]R;[S]C;,3
INC0006540,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0006542,[S]N;[L]A;[S]A;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,13
INC0006543,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006544,[M]N;[S]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,7
INC0006545,[L]W;[M]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006548,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006549,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006550,[L]N;[L]N;[L]N;[S]N;[S]A;[S]W;[S]R;[S]C;,8
INC0006551,[S]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0006552,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0006553,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006554,[S]N;[L]N;[L]A;[S]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0006555,[L]N;[S]N;[M]A;[S]W;[S]R;[S]C;,5
INC0006556,[M]N;[L]A;[S]A;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,11
INC0006557,[S]N;[S]A;[L]W;[S]W;[S]R;[S]C;,6
INC0006558,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006559,[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0006561,[M]N;[S]A;[L]A;[L]A;[S]A;[L]A;[S]R;[S]C;,7
INC0006562,[S]N;[L]N;[S]A;[S]A;[L]W;[S]W;[S]R;[S]C;,8
INC0006564,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006566,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0006567,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0006568,[S]N;[L]A;[L]W;[S]A;[S]A;[S]W;[L]A;[L]A;[S]R;[S]C;,10
INC0006569,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006570,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006571,[S]N;[L]N;[L]A;[S]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0006572,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006573,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006574,[S]N;[S]A;[L]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,9
INC0006575,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0006576,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006577,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006578,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0006579,[L]N;[S]N;[M]A;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,8
INC0006580,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0006581,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0006582,[S]N;[L]A;[L]A;[S]A;[L]A;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,11
INC0006583,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006584,[M]N;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,8
INC0006585,[L]N;[S]N;[M]A;[L]W;[S]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,11
INC0006586,[S]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]W;[L]W;[L]W;[S]R;[S]C;,22
INC0006587,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006588,[M]N;[L]A;[L]A;[S]A;[S]A;[S]R;[S]C;,6
INC0006590,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006591,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006592,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006593,[S]N;[M]A;[L]W;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,8
INC0006595,[M]N;[M]A;[S]W;[S]R;[S]C;,3
INC0006602,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006603,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0006605,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0006606,[M]N;[L]A;[S]A;[S]A;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,9
INC0006607,[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0006609,[M]N;[L]W;[L]W;[S]A;[L]A;[S]A;[S]R;[S]C;,7
INC0006610,[S]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,7
INC0006611,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0006612,[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,6
INC0006614,[L]N;[S]N;[M]A;[L]W;[L]W;[S]W;[S]R;[S]C;,7
INC0006615,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006617,[M]N;[M]A;[S]W;[L]W;[S]R;[S]C;,4
INC0006619,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006622,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006623,[M]N;[M]A;[S]W;[L]W;[S]R;[S]C;,4
INC0006625,[L]W;[M]N;[M]A;[S]W;[L]W;[S]R;[S]C;,5
INC0006627,[M]N;[M]A;[S]W;[S]R;[S]C;,3
INC0006629,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006630,[S]N;[M]A;[L]W;[S]W;[S]R;[L]R;[S]C;,6
INC0006631,[L]N;[S]N;[L]N;[L]N;[S]A;[S]A;[S]R;[S]C;,8
INC0006632,[M]N;[S]A;[S]W;[L]W;[S]R;[S]C;,5
INC0006633,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006634,[M]N;[S]A;[S]A;[S]W;[L]A;[S]R;[S]C;,6
INC0006635,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006636,[S]N;[L]A;[S]A;[L]A;[S]A;[L]W;[L]W;[S]W;[L]A;[S]R;[S]C;,11
INC0006637,[S]N;[S]A;[L]A;[L]A;[L]R;[L]A;[L]A;[L]W;[L]A;[S]A;[L]W;[L]A;[L]A;[S]W;[S]R;[S]C;,16
INC0006640,[L]N;[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[S]A;[S]R;[S]C;,9
INC0006641,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006642,[M]N;[S]A;[S]A;[L]W;[S]W;[L]W;[S]R;[S]C;,7
INC0006643,[S]N;[L]N;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,10
INC0006646,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006647,[S]N;[L]A;[S]A;[L]R;[L]A;[S]A;[L]A;[L]A;[S]R;[S]C;,10
INC0006648,[M]N;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[S]R;[S]C;,10
INC0006650,[M]N;[S]A;[S]W;[S]R;[S]C;,4
INC0006651,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006652,[M]N;[L]A;[S]A;[S]A;[L]A;[L]W;[S]W;[S]R;[S]C;,8
INC0006654,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006655,[S]N;[S]A;[L]A;[S]A;[L]W;[S]W;[L]W;[L]A;[L]A;[S]R;[S]C;,11
INC0006656,[S]N;[L]N;[L]N;[S]A;[S]W;[S]R;[S]C;,7
INC0006657,[M]N;[S]A;[S]W;[S]R;[S]C;,4
INC0006658,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0006660,[S]N;[S]A;[S]A;[S]W;[L]A;[L]A;[S]R;[S]C;,8
INC0006661,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]W;[S]W;[L]A;[L]A;[S]R;[S]C;,12
INC0006663,[S]N;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[L]R;[S]R;[S]C;,10
INC0006665,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0006668,[S]N;[S]A;[L]A;[L]A;[L]A;[S]A;[S]W;[S]R;[S]C;,9
INC0006669,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006670,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[S]A;[L]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,14
INC0006671,[M]N;[S]A;[L]A;[S]A;[S]W;[L]W;[S]R;[S]C;,7
INC0006672,[M]N;[S]A;[L]W;[S]A;[S]R;[S]C;,5
INC0006673,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0006674,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006675,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006676,[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,6
INC0006677,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006678,[M]N;[M]A;[S]W;[S]R;[S]C;,3
INC0006679,[S]N;[L]A;[S]A;[S]A;[S]W;[L]A;[L]A;[S]R;[S]C;,9
INC0006680,[M]N;[M]A;[S]W;[S]R;[S]C;,3
INC0006682,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006683,[S]N;[S]A;[S]A;[S]W;[S]R;[S]C;,6
INC0006684,[L]N;[S]N;[L]A;[S]A;[S]A;[S]R;[S]C;,7
INC0006685,[M]N;[L]A;[S]A;[S]A;[L]A;[S]W;[L]W;[L]W;[S]R;[S]C;,9
INC0006686,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006687,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006689,[S]N;[L]A;[L]W;[L]W;[L]W;[L]W;[S]A;[S]A;[S]R;[S]C;,10
INC0006690,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006691,[M]N;[S]A;[L]A;[S]A;[S]W;[S]R;[S]C;,6
INC0006692,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006693,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006695,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006697,[M]N;[L]A;[S]A;[L]A;[L]A;[S]A;[S]W;[L]A;[L]A;[S]R;[S]C;,10
INC0006699,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0006700,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006701,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0006702,[S]N;[L]N;[S]A;[L]W;[L]W;[S]A;[L]A;[S]R;[S]C;,9
INC0006703,[S]N;[L]N;[S]A;[S]A;[L]W;[S]W;[S]R;[S]C;,8
INC0006704,[S]N;[L]N;[L]A;[S]A;[S]A;[L]W;[L]W;[L]W;[S]W;[S]R;[S]C;,11
INC0006706,[L]N;[S]N;[S]A;[L]A;[L]A;[S]A;[S]R;[S]C;,8
INC0006707,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006708,[M]N;[M]A;[S]A;[S]R;[S]C;,3
INC0006709,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[S]R;[S]C;,7
INC0006711,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006716,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006717,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0006718,[S]N;[S]A;[L]A;[S]A;[S]R;[S]C;,6
INC0006719,[S]N;[L]N;[L]A;[S]A;[L]A;[L]A;[S]A;[S]R;[S]C;,9
INC0006720,[L]N;[L]N;[S]N;[M]A;[S]W;[L]W;[L]W;[L]W;[S]R;[S]C;,9
INC0006722,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006724,[S]N;[M]A;[M]W;[S]R;[S]C;,3
INC0006725,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0006730,[L]N;[S]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,20
INC0006731,[M]N;[S]A;[L]A;[L]A;[S]A;[S]W;[L]A;[S]R;[S]C;,8
INC0006732,[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,5
INC0006734,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006735,[L]N;[S]N;[L]N;[L]A;[S]A;[S]A;[S]R;[S]C;,8
INC0006736,[L]N;[L]N;[L]N;[S]N;[S]A;[S]W;[S]R;[S]C;,8
INC0006739,[L]N;[L]N;[S]N;[L]N;[M]A;[M]W;[S]R;[S]C;,6
INC0006742,[M]N;[S]A;[S]A;[S]R;[S]C;,4
INC0006743,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006744,[S]N;[S]A;[S]A;[S]R;[S]C;,5
INC0006745,[S]N;[L]N;[M]A;[S]A;[S]R;[S]C;,5
INC0006747,[M]N;[M]A;[M]W;[S]R;[S]C;,2
INC0006749,[S]N;[M]A;[S]A;[S]R;[S]C;,4
INC0006751,[L]N;[L]N;[S]N;[S]A;[S]A;[S]R;[S]C;,7
INC0006753,[M]N;[S]A;[L]A;[L]A;[L]W;[L]A;[L]W;[L]W;[S]A;[L]W;[S]W;[S]R;[S]C;,12
INC0006756,[L]N;[S]N;[M]A;[M]W;[S]R;[S]C;,4
INC0006757,[S]N;[S]A;[S]A;[S]R;[S]C;,5
