incident_id,impact,urgency,priority,category,openTs,closeTs,reassignment,reopen,updates
INC0001519,2 - Medium,2 - Medium,3 - Moderate,Category 44,2/3/2016 16:56,24/3/2016 18:50,0,0,7
INC0001522,2 - Medium,3 - Low,4 - Low,Category 26,2/3/2016 17:00,24/3/2016 18:59,1,0,11
INC0001524,2 - Medium,1 - High,2 - High,Category 45,2/3/2016 17:01,24/3/2016 18:40,0,0,6
INC0001526,2 - Medium,2 - Medium,3 - Moderate,Category 23,2/3/2016 17:02,7/3/2016 18:00,0,0,2
INC0001528,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 17:05,24/3/2016 18:40,0,0,6
INC0001529,2 - Medium,2 - Medium,3 - Moderate,Category 46,2/3/2016 17:05,24/3/2016 18:50,0,0,7
INC0001532,2 - Medium,2 - Medium,3 - Moderate,Category 20,2/3/2016 17:13,9/3/2016 14:00,1,0,11
INC0001533,2 - Medium,2 - Medium,3 - Moderate,Category 26,2/3/2016 17:15,8/3/2016 10:00,2,0,6
INC0001534,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 17:16,7/3/2016 22:00,0,0,2
INC0001535,2 - Medium,2 - Medium,3 - Moderate,Category 9,2/3/2016 17:18,7/3/2016 18:00,0,0,3
INC0001536,2 - Medium,2 - Medium,3 - Moderate,Category 26,2/3/2016 17:21,8/3/2016 18:00,0,0,3
INC0001537,2 - Medium,2 - Medium,3 - Moderate,Category 20,2/3/2016 17:23,8/3/2016 17:00,2,0,9
INC0001539,2 - Medium,2 - Medium,3 - Moderate,Category 9,2/3/2016 17:29,9/3/2016 17:00,0,0,5
INC0001540,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 17:30,8/3/2016 19:00,0,0,4
INC0001542,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 17:31,9/3/2016 22:00,0,0,2
INC0001545,2 - Medium,2 - Medium,3 - Moderate,Category 53,2/3/2016 17:35,8/3/2016 09:00,0,0,8
INC0001547,2 - Medium,2 - Medium,3 - Moderate,Category 53,2/3/2016 17:39,8/3/2016 09:00,0,0,3
INC0001549,1 - High,1 - High,1 - Critical,Category 42,2/3/2016 17:40,7/3/2016 18:00,0,0,1
INC0001552,2 - Medium,2 - Medium,3 - Moderate,Category 26,2/3/2016 17:47,24/3/2016 18:50,3,0,9
INC0001556,2 - Medium,2 - Medium,3 - Moderate,Category 19,2/3/2016 17:53,24/3/2016 18:40,1,0,9
INC0001557,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 17:54,24/3/2016 18:59,2,0,6
INC0001561,2 - Medium,2 - Medium,3 - Moderate,Category 20,2/3/2016 18:03,24/3/2016 18:50,0,0,8
INC0001563,2 - Medium,2 - Medium,3 - Moderate,Category 24,2/3/2016 18:07,8/3/2016 16:00,0,0,4
INC0001564,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 18:09,7/3/2016 19:00,0,0,1
INC0001566,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 18:21,27/3/2016 01:59,2,0,14
INC0001567,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 18:23,24/3/2016 18:40,2,0,11
INC0001568,2 - Medium,2 - Medium,3 - Moderate,Category 23,2/3/2016 18:24,7/3/2016 19:00,0,0,2
INC0001569,2 - Medium,2 - Medium,3 - Moderate,Category 20,2/3/2016 18:26,7/3/2016 19:00,0,0,1
INC0001570,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 18:36,9/3/2016 15:00,0,0,3
INC0001573,2 - Medium,2 - Medium,3 - Moderate,Category 53,2/3/2016 19:19,27/3/2016 18:59,8,0,24
INC0001574,2 - Medium,2 - Medium,3 - Moderate,Category 42,2/3/2016 19:30,7/3/2016 20:00,0,0,3
INC0001577,2 - Medium,2 - Medium,3 - Moderate,Category 42,2/3/2016 19:43,7/3/2016 20:00,0,0,2
INC0001578,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 19:47,7/3/2016 21:00,0,0,2
INC0001579,2 - Medium,2 - Medium,3 - Moderate,Category 20,2/3/2016 19:55,7/3/2016 21:00,0,0,2
INC0001580,2 - Medium,2 - Medium,3 - Moderate,Category 42,2/3/2016 20:34,7/3/2016 21:00,0,0,2
INC0001582,2 - Medium,2 - Medium,3 - Moderate,Category 32,2/3/2016 21:12,8/3/2016 09:00,0,0,3
INC0001583,2 - Medium,2 - Medium,3 - Moderate,Category 26,2/3/2016 21:16,24/3/2016 18:50,6,0,12
INC0001587,2 - Medium,2 - Medium,3 - Moderate,Category 45,2/3/2016 21:49,24/3/2016 18:40,4,0,8
INC0001589,2 - Medium,2 - Medium,3 - Moderate,Category 26,2/3/2016 22:03,24/3/2016 18:40,5,0,15
INC0001594,3 - Low,3 - Low,4 - Low,Category 45,2/3/2016 22:21,8/3/2016 13:00,0,0,3
INC0001595,2 - Medium,2 - Medium,3 - Moderate,Category 53,2/3/2016 22:33,9/3/2016 10:00,0,0,4
INC0001596,2 - Medium,2 - Medium,3 - Moderate,Category 9,2/3/2016 23:01,24/3/2016 18:40,0,0,4
INC0001599,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 00:32,8/3/2016 03:00,0,0,3
INC0001605,2 - Medium,2 - Medium,3 - Moderate,Category 37,3/3/2016 00:57,8/3/2016 10:00,1,0,5
INC0001609,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 01:33,8/3/2016 03:00,0,0,5
INC0001610,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 01:34,8/3/2016 04:00,0,0,2
INC0001616,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 04:35,8/3/2016 06:00,0,0,2
INC0001617,2 - Medium,2 - Medium,3 - Moderate,Category 23,3/3/2016 04:45,8/3/2016 05:00,0,0,3
INC0001621,1 - High,2 - Medium,2 - High,Category 32,3/3/2016 06:12,8/3/2016 11:00,0,0,4
INC0001622,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 07:13,24/3/2016 18:40,1,0,8
INC0001625,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 07:24,24/3/2016 18:40,1,0,7
INC0001627,3 - Low,3 - Low,4 - Low,Category 24,3/3/2016 07:36,9/3/2016 15:00,1,0,4
INC0001628,2 - Medium,2 - Medium,3 - Moderate,Category 24,3/3/2016 07:39,8/3/2016 09:00,0,0,5
INC0001630,2 - Medium,2 - Medium,3 - Moderate,Category 55,3/3/2016 07:47,24/3/2016 18:50,3,0,9
INC0001631,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 07:52,9/3/2016 15:00,1,0,7
INC0001632,1 - High,2 - Medium,2 - High,Category 45,3/3/2016 07:55,9/3/2016 12:00,2,0,10
INC0001633,2 - Medium,2 - Medium,3 - Moderate,Category 32,3/3/2016 08:04,8/3/2016 09:00,0,0,3
INC0001634,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 08:05,8/3/2016 09:00,0,0,2
INC0001635,2 - Medium,2 - Medium,3 - Moderate,Category 23,3/3/2016 08:09,24/3/2016 18:59,2,0,11
INC0001636,2 - Medium,2 - Medium,3 - Moderate,Category 34,3/3/2016 08:15,13/6/2016 13:07,10,0,46
INC0001640,2 - Medium,2 - Medium,3 - Moderate,Category 20,3/3/2016 08:26,24/3/2016 18:40,1,0,4
INC0001642,2 - Medium,2 - Medium,3 - Moderate,Category 34,3/3/2016 08:37,8/3/2016 16:00,0,0,3
INC0001643,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 08:39,24/3/2016 18:59,1,0,11
INC0001644,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 08:39,8/3/2016 14:00,1,0,11
INC0001647,2 - Medium,2 - Medium,3 - Moderate,Category 44,3/3/2016 08:42,24/3/2016 18:40,2,0,9
INC0001648,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 08:43,8/3/2016 09:00,0,0,1
INC0001649,2 - Medium,1 - High,2 - High,Category 45,3/3/2016 08:46,29/3/2016 11:59,3,2,21
INC0001650,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 08:47,8/3/2016 09:00,0,0,2
INC0001651,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 08:48,9/3/2016 23:00,0,0,3
INC0001652,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 08:51,9/3/2016 09:00,0,0,5
INC0001653,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 08:52,8/3/2016 16:00,1,0,6
INC0001655,2 - Medium,2 - Medium,3 - Moderate,Category 44,3/3/2016 08:53,8/3/2016 09:00,0,0,2
INC0001656,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 09:00,24/3/2016 18:50,1,0,4
INC0001657,2 - Medium,2 - Medium,3 - Moderate,Category 42,3/3/2016 09:01,8/3/2016 16:00,0,0,2
INC0001658,3 - Low,3 - Low,4 - Low,Category 26,3/3/2016 09:02,8/3/2016 10:00,0,0,4
INC0001659,2 - Medium,2 - Medium,3 - Moderate,Category 44,3/3/2016 09:03,27/3/2016 14:59,0,0,10
INC0001660,2 - Medium,2 - Medium,3 - Moderate,Category 62,3/3/2016 09:05,24/3/2016 18:40,1,0,4
INC0001661,2 - Medium,2 - Medium,3 - Moderate,Category 19,3/3/2016 09:08,24/3/2016 18:50,0,0,3
INC0001662,2 - Medium,2 - Medium,3 - Moderate,Category 42,3/3/2016 09:08,24/3/2016 18:40,1,0,8
INC0001663,2 - Medium,2 - Medium,3 - Moderate,Category 19,3/3/2016 09:09,24/3/2016 18:50,0,0,5
INC0001664,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 09:09,8/3/2016 10:00,0,0,2
INC0001665,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 09:09,24/3/2016 18:40,1,0,9
INC0001668,3 - Low,3 - Low,4 - Low,Category 32,3/3/2016 09:11,24/3/2016 18:59,1,0,13
INC0001669,1 - High,1 - High,1 - Critical,Category 45,3/3/2016 09:13,6/4/2016 08:59,1,0,14
INC0001670,2 - Medium,2 - Medium,3 - Moderate,Category 32,3/3/2016 09:14,24/3/2016 18:59,0,0,12
INC0001671,3 - Low,3 - Low,4 - Low,Category 53,3/3/2016 09:15,24/3/2016 18:40,2,0,12
INC0001672,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 09:17,8/3/2016 17:00,0,0,2
INC0001674,3 - Low,3 - Low,4 - Low,Category 23,3/3/2016 09:20,8/3/2016 10:00,0,0,2
INC0001675,2 - Medium,3 - Low,4 - Low,Category 26,3/3/2016 09:21,24/3/2016 18:59,0,0,9
INC0001676,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 09:21,23/5/2016 11:07,2,0,8
INC0001677,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 09:24,8/3/2016 15:00,1,0,5
INC0001678,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 09:24,24/3/2016 18:59,1,0,9
INC0001679,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 09:24,24/3/2016 18:59,0,0,12
INC0001680,2 - Medium,2 - Medium,3 - Moderate,Category 9,3/3/2016 09:25,24/3/2016 18:40,0,0,5
INC0001681,2 - Medium,2 - Medium,3 - Moderate,Category 9,3/3/2016 09:27,8/3/2016 15:00,0,0,4
INC0001682,2 - Medium,2 - Medium,3 - Moderate,Category 24,3/3/2016 09:28,8/3/2016 13:00,0,0,3
INC0001684,2 - Medium,2 - Medium,3 - Moderate,Category 32,3/3/2016 09:30,10/3/2016 00:00,0,0,2
INC0001685,2 - Medium,3 - Low,4 - Low,Category 26,3/3/2016 09:30,24/3/2016 18:59,1,0,9
INC0001686,2 - Medium,2 - Medium,3 - Moderate,Category 42,3/3/2016 09:30,24/3/2016 18:40,1,0,3
INC0001687,2 - Medium,2 - Medium,3 - Moderate,Category 20,3/3/2016 09:31,10/3/2016 00:00,6,0,13
INC0001688,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 09:31,24/3/2016 18:50,1,0,5
INC0001689,2 - Medium,2 - Medium,3 - Moderate,Category 37,3/3/2016 09:33,27/3/2016 16:59,2,0,13
INC0001690,2 - Medium,2 - Medium,3 - Moderate,Category 44,3/3/2016 09:37,8/3/2016 10:00,0,0,2
INC0001691,3 - Low,2 - Medium,4 - Low,Category 24,3/3/2016 09:37,9/3/2016 09:00,0,0,8
INC0001692,2 - Medium,2 - Medium,3 - Moderate,Category 32,3/3/2016 09:37,24/3/2016 18:40,0,0,9
INC0001693,2 - Medium,2 - Medium,3 - Moderate,Category 24,3/3/2016 09:39,7/3/2016 10:18,0,0,3
INC0001694,2 - Medium,2 - Medium,3 - Moderate,Category 42,3/3/2016 09:40,9/3/2016 12:00,0,0,7
INC0001695,2 - Medium,2 - Medium,3 - Moderate,Category 40,3/3/2016 09:41,24/3/2016 18:50,6,0,14
INC0001696,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 09:44,9/3/2016 17:00,1,0,4
INC0001699,2 - Medium,2 - Medium,3 - Moderate,Category 37,3/3/2016 09:46,8/3/2016 19:00,0,0,5
INC0001700,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 09:46,24/3/2016 18:40,3,0,12
INC0001701,2 - Medium,2 - Medium,3 - Moderate,Category 24,3/3/2016 09:48,8/3/2016 10:00,0,0,3
INC0001703,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 09:49,24/3/2016 18:40,2,0,8
INC0001704,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 09:51,24/3/2016 18:50,4,0,13
INC0001706,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 09:52,2/4/2016 11:59,1,0,14
INC0001707,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 09:55,21/5/2016 08:07,0,0,27
INC0001708,3 - Low,3 - Low,4 - Low,Category 53,3/3/2016 09:56,14/3/2016 17:00,0,0,9
INC0001710,3 - Low,3 - Low,4 - Low,Category 26,3/3/2016 09:58,24/3/2016 18:40,1,0,6
INC0001711,2 - Medium,1 - High,2 - High,Category 57,3/3/2016 09:59,3/4/2016 09:59,1,0,15
INC0001712,2 - Medium,2 - Medium,3 - Moderate,Category 42,3/3/2016 09:59,8/3/2016 17:00,0,0,2
INC0001713,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 09:59,28/3/2016 15:59,1,0,10
INC0001714,2 - Medium,2 - Medium,3 - Moderate,Category 9,3/3/2016 10:00,8/3/2016 11:00,0,0,2
INC0001716,3 - Low,3 - Low,4 - Low,Category 37,3/3/2016 10:01,9/3/2016 09:00,1,0,3
INC0001717,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 10:02,11/4/2016 14:59,0,0,14
INC0001719,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 10:06,21/5/2016 08:07,0,0,27
INC0001720,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 10:06,26/3/2016 11:59,5,0,15
INC0001721,2 - Medium,3 - Low,4 - Low,Category 26,3/3/2016 10:07,24/3/2016 18:40,1,0,7
INC0001724,2 - Medium,2 - Medium,3 - Moderate,Category 42,3/3/2016 10:09,4/4/2016 14:59,3,0,16
INC0001725,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 10:10,8/3/2016 11:00,0,0,2
INC0001726,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 10:12,8/3/2016 11:00,0,0,2
INC0001727,3 - Low,2 - Medium,4 - Low,Category 45,3/3/2016 10:12,6/7/2016 12:00,1,0,47
INC0001728,3 - Low,3 - Low,4 - Low,Category 9,3/3/2016 10:12,9/3/2016 14:00,1,0,3
INC0001729,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 10:13,2/4/2016 11:59,0,0,14
INC0001730,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 10:14,8/5/2016 16:07,0,0,24
INC0001731,2 - Medium,2 - Medium,3 - Moderate,Category 9,3/3/2016 10:15,8/3/2016 15:00,0,0,3
INC0001732,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 10:16,24/3/2016 18:50,4,0,15
INC0001733,3 - Low,3 - Low,4 - Low,Category 9,3/3/2016 10:16,8/3/2016 14:00,0,0,3
INC0001734,2 - Medium,2 - Medium,3 - Moderate,Category 20,3/3/2016 10:19,24/3/2016 18:40,1,0,4
INC0001736,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 10:21,9/3/2016 15:00,1,0,5
INC0001737,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 10:21,24/3/2016 18:40,1,0,11
INC0001738,2 - Medium,2 - Medium,3 - Moderate,Category 22,3/3/2016 10:21,19/4/2016 18:07,4,0,21
INC0001739,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 10:23,24/3/2016 18:50,0,0,4
INC0001740,2 - Medium,2 - Medium,3 - Moderate,Category 40,3/3/2016 10:23,24/3/2016 18:59,1,0,8
INC0001742,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 10:25,8/3/2016 11:00,0,0,2
INC0001745,3 - Low,3 - Low,4 - Low,Category 9,3/3/2016 10:27,9/3/2016 16:00,0,0,6
INC0001747,2 - Medium,2 - Medium,3 - Moderate,Category 9,3/3/2016 10:28,9/3/2016 16:00,0,0,2
INC0001748,2 - Medium,2 - Medium,3 - Moderate,Category 42,3/3/2016 10:28,24/3/2016 18:40,2,0,4
INC0001749,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 10:28,8/3/2016 17:00,0,0,3
INC0001750,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 10:28,24/9/2016 14:00,0,0,71
INC0001753,3 - Low,3 - Low,4 - Low,Category 32,3/3/2016 10:29,24/3/2016 18:40,2,0,12
INC0001755,2 - Medium,2 - Medium,3 - Moderate,Category 32,3/3/2016 10:31,8/3/2016 11:00,0,0,1
INC0001756,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 10:31,24/3/2016 18:40,2,0,8
INC0001757,2 - Medium,2 - Medium,3 - Moderate,Category 20,3/3/2016 10:31,24/3/2016 18:40,1,0,6
INC0001758,2 - Medium,2 - Medium,3 - Moderate,Category 24,3/3/2016 10:32,9/3/2016 14:00,2,0,6
INC0001759,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 10:33,24/3/2016 18:50,0,0,5
INC0001760,2 - Medium,2 - Medium,3 - Moderate,Category 34,3/3/2016 10:34,4/7/2016 17:00,4,0,58
INC0001761,2 - Medium,2 - Medium,3 - Moderate,Category 32,3/3/2016 10:34,9/3/2016 18:00,1,0,5
INC0001763,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 10:36,24/3/2016 18:59,1,0,11
INC0001766,2 - Medium,2 - Medium,3 - Moderate,?,3/3/2016 10:38,8/3/2016 11:00,0,0,2
INC0001768,2 - Medium,2 - Medium,3 - Moderate,Category 42,3/3/2016 10:39,24/3/2016 18:40,1,0,7
INC0001769,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 10:40,24/3/2016 18:50,5,0,12
INC0001775,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 10:44,24/3/2016 18:40,0,0,6
INC0001776,2 - Medium,2 - Medium,3 - Moderate,Category 44,3/3/2016 10:45,9/3/2016 15:00,3,0,10
INC0001778,2 - Medium,1 - High,2 - High,Category 61,3/3/2016 10:45,24/3/2016 18:40,3,0,15
INC0001783,2 - Medium,2 - Medium,3 - Moderate,Category 61,3/3/2016 10:47,24/3/2016 18:50,3,0,8
INC0001785,2 - Medium,2 - Medium,3 - Moderate,Category 51,3/3/2016 10:50,8/3/2016 12:00,0,0,4
INC0001787,2 - Medium,2 - Medium,3 - Moderate,Category 61,3/3/2016 10:53,24/3/2016 18:59,3,0,9
INC0001788,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 10:53,29/3/2016 11:59,0,0,10
INC0001789,3 - Low,3 - Low,4 - Low,Category 45,3/3/2016 10:53,24/3/2016 18:59,5,0,15
INC0001792,2 - Medium,2 - Medium,3 - Moderate,Category 46,3/3/2016 10:55,4/4/2016 10:59,3,0,15
INC0001793,2 - Medium,2 - Medium,3 - Moderate,Category 20,3/3/2016 10:55,26/3/2016 17:59,1,0,10
INC0001795,3 - Low,3 - Low,4 - Low,Category 55,3/3/2016 10:57,7/6/2016 11:07,1,0,22
INC0001797,1 - High,2 - Medium,2 - High,Category 37,3/3/2016 11:00,24/3/2016 18:40,0,0,6
INC0001798,2 - Medium,2 - Medium,3 - Moderate,Category 51,3/3/2016 11:02,8/3/2016 18:00,0,0,2
INC0001799,2 - Medium,2 - Medium,3 - Moderate,Category 32,3/3/2016 11:02,24/3/2016 18:59,4,0,23
INC0001801,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 11:04,30/7/2016 16:00,0,0,52
INC0001802,2 - Medium,2 - Medium,3 - Moderate,Category 42,3/3/2016 11:05,24/3/2016 18:40,2,0,9
INC0001803,2 - Medium,3 - Low,4 - Low,Category 42,3/3/2016 11:06,26/3/2016 11:59,6,0,18
INC0001807,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 11:08,24/3/2016 18:59,0,0,7
INC0001808,2 - Medium,2 - Medium,3 - Moderate,Category 9,3/3/2016 11:09,9/3/2016 17:00,1,0,7
INC0001809,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 11:09,24/3/2016 18:40,1,0,7
INC0001810,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 11:10,24/3/2016 18:40,1,0,7
INC0001812,2 - Medium,2 - Medium,3 - Moderate,Category 9,3/3/2016 11:10,9/3/2016 11:00,0,0,3
INC0001813,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 11:10,26/3/2016 13:59,3,0,11
INC0001814,3 - Low,3 - Low,4 - Low,Category 42,3/3/2016 11:12,24/3/2016 18:50,3,0,16
INC0001816,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 11:13,24/3/2016 18:59,5,0,11
INC0001820,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 11:16,3/7/2016 19:00,0,0,41
INC0001822,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 11:17,24/3/2016 18:59,2,0,9
INC0001824,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 11:18,8/3/2016 13:00,1,0,6
INC0001825,2 - Medium,2 - Medium,3 - Moderate,Category 46,3/3/2016 11:18,29/3/2016 17:59,0,0,19
INC0001826,2 - Medium,2 - Medium,3 - Moderate,Category 32,3/3/2016 11:19,8/3/2016 15:00,1,0,2
INC0001828,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 11:20,24/3/2016 18:50,3,0,11
INC0001830,2 - Medium,2 - Medium,3 - Moderate,Category 46,3/3/2016 11:21,9/7/2016 15:00,1,0,46
INC0001832,3 - Low,3 - Low,4 - Low,Category 9,3/3/2016 11:21,27/3/2016 14:59,2,1,24
INC0001833,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 11:21,8/3/2016 12:00,0,0,2
INC0001834,2 - Medium,2 - Medium,3 - Moderate,Category 23,3/3/2016 11:22,24/3/2016 18:40,2,0,10
INC0001835,1 - High,1 - High,1 - Critical,Category 9,3/3/2016 11:22,8/3/2016 15:00,0,0,3
INC0001837,3 - Low,2 - Medium,4 - Low,Category 45,3/3/2016 11:23,17/5/2016 18:07,0,0,29
INC0001839,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 11:23,7/2/2017 18:00,0,0,116
INC0001840,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 11:24,24/3/2016 18:59,2,0,11
INC0001842,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 11:25,9/3/2016 10:00,1,0,4
INC0001843,1 - High,2 - Medium,2 - High,Category 23,3/3/2016 11:25,9/3/2016 12:00,0,0,4
INC0001844,1 - High,1 - High,1 - Critical,Category 45,3/3/2016 11:26,1/8/2016 22:00,0,0,55
INC0001845,2 - Medium,2 - Medium,3 - Moderate,Category 24,3/3/2016 11:28,3/7/2016 11:00,5,0,49
INC0001848,2 - Medium,2 - Medium,3 - Moderate,Category 45,3/3/2016 11:31,8/3/2016 12:00,0,0,2
INC0001851,2 - Medium,2 - Medium,3 - Moderate,Category 32,3/3/2016 11:36,24/3/2016 18:40,2,0,5
INC0001852,3 - Low,3 - Low,4 - Low,Category 53,3/3/2016 11:36,24/3/2016 18:40,0,0,4
INC0001853,3 - Low,3 - Low,4 - Low,Category 56,3/3/2016 11:37,23/8/2016 19:10,3,0,49
INC0001854,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 11:37,8/3/2016 15:00,0,0,3
INC0001856,2 - Medium,2 - Medium,3 - Moderate,Category 23,3/3/2016 11:39,24/3/2016 18:40,2,0,8
INC0001857,2 - Medium,2 - Medium,3 - Moderate,Category 44,3/3/2016 11:42,8/3/2016 12:00,0,0,2
INC0001859,2 - Medium,2 - Medium,3 - Moderate,Category 9,3/3/2016 11:43,2/4/2016 10:59,0,0,13
INC0001860,3 - Low,3 - Low,4 - Low,Category 45,3/3/2016 11:43,5/4/2016 11:59,7,0,21
INC0001862,2 - Medium,2 - Medium,3 - Moderate,Category 53,3/3/2016 11:44,8/3/2016 14:00,0,0,2
INC0001865,2 - Medium,2 - Medium,3 - Moderate,Category 32,3/3/2016 11:47,26/3/2016 11:59,4,0,19
INC0001866,2 - Medium,2 - Medium,3 - Moderate,Category 44,3/3/2016 11:47,8/3/2016 12:00,0,0,2
INC0001867,3 - Low,3 - Low,4 - Low,Category 53,3/3/2016 11:47,24/3/2016 18:40,3,0,16
INC0001868,2 - Medium,2 - Medium,3 - Moderate,Category 43,3/3/2016 11:48,8/3/2016 12:00,0,0,2
INC0001869,3 - Low,3 - Low,4 - Low,Category 55,3/3/2016 11:50,15/6/2016 12:00,1,0,26
INC0001870,3 - Low,3 - Low,4 - Low,Category 45,3/3/2016 11:54,8/3/2016 15:00,0,0,3
INC0001871,2 - Medium,2 - Medium,3 - Moderate,Category 55,3/3/2016 11:55,1/4/2016 12:14,0,0,12
INC0001872,2 - Medium,2 - Medium,3 - Moderate,Category 35,3/3/2016 11:56,9/3/2016 12:00,1,0,5
INC0001873,2 - Medium,2 - Medium,3 - Moderate,Category 26,3/3/2016 11:58,24/3/2016 18:40,0,0,4
INC0001875,3 - Low,3 - Low,4 - Low,Category 55,3/3/2016 12:00,23/5/2016 09:07,1,0,14
INC0001876,2 - Medium,2 - Medium,3 - Moderate,Category 46,3/3/2016 12:00,4/4/2016 09:59,3,0,13
INC0001877,3 - Low,3 - Low,4 - Low,Category 32,3/3/2016 12:01,10/3/2016 07:00,0,0,2
INC0001878,3 - Low,3 - Low,4 - Low,Category 32,3/3/2016 12:03,8/3/2016 14:00,0,0,3
INC0001879,2 - Medium,2 - Medium,3 - Moderate,Category 61,3/3/2016 12:04,9/3/2016 12:00,0,0,2
INC0001880,2 - Medium,2 - Medium,3 - Moderate,Category 23,3/3/2016 12:05,26/3/2016 11:59,3,0,16
INC0001881,3 - Low,3 - Low,4 - Low,Category 55,3/3/2016 12:10,7/1/2017 09:00,1,0,89
INC0001882,3 - Low,3 - Low,4 - Low,Category 32,3/3/2016 12:11,26/3/2016 07:59,0,0,15
INC0001883,2 - Medium,2 - Medium,3 - Moderate,Category 37,3/3/2016 12:14,8/3/2016 13:00,0,0,2
